-6.061319828237218266e-01,1.000000000000000000e+00
2.352951609085945084e-01,1.000000000000000000e+00
2.933778549270792957e-01,2.000000000000000000e+00
-1.025086801953388527e+00,1.000000000000000000e+00
-3.535081453298695719e-01,1.000000000000000000e+00
-8.558516612365608678e-01,1.000000000000000000e+00
-4.024172936103132536e-01,1.000000000000000000e+00
2.146415504177370259e-01,1.000000000000000000e+00
2.558557185781188403e-01,1.000000000000000000e+00
-3.479175671448579976e-01,1.000000000000000000e+00
4.880901275480712953e-01,1.000000000000000000e+00
-4.361848598709233138e-01,1.000000000000000000e+00
9.018958627936086714e-01,1.000000000000000000e+00
7.502535921071491476e-01,2.000000000000000000e+00
6.407005525373918875e-01,2.000000000000000000e+00
5.675391637682117851e-01,2.000000000000000000e+00
-2.544854893258317614e-03,2.000000000000000000e+00
-1.252706573415456104e+00,1.000000000000000000e+00
1.810343671997387105e+00,2.000000000000000000e+00
-7.690485250722608468e-01,2.000000000000000000e+00
-1.548392879976028258e-01,1.000000000000000000e+00
-9.501144867816481432e-02,1.000000000000000000e+00
4.323823247330914610e-01,2.000000000000000000e+00
-8.461749511061160689e-01,2.000000000000000000e+00
7.955815926625579015e-01,1.000000000000000000e+00
-1.815805634098512922e-01,1.000000000000000000e+00
6.077140151196429585e-01,1.000000000000000000e+00
4.039216586061936676e-01,1.000000000000000000e+00
4.644335540360717274e-01,1.000000000000000000e+00
3.992587591255747359e-02,1.000000000000000000e+00
1.059398527517854127e-01,1.000000000000000000e+00
8.991080913983839906e-02,2.000000000000000000e+00
-3.692337910781554600e-01,1.000000000000000000e+00
6.391556388125783084e-01,1.000000000000000000e+00
-1.761407026644613794e+00,1.000000000000000000e+00
-1.510895337418576567e-01,1.000000000000000000e+00
-3.606865613341380672e-01,1.000000000000000000e+00
1.317274184083270516e-01,1.000000000000000000e+00
-1.077772267262511408e+00,1.000000000000000000e+00
5.194350750843483855e-01,1.000000000000000000e+00
-4.393240239957298399e-01,1.000000000000000000e+00
4.558362708461182744e-01,1.000000000000000000e+00
9.554758111042389590e-01,2.000000000000000000e+00
1.363779821457804298e+00,2.000000000000000000e+00
-5.317482458861003819e-02,1.000000000000000000e+00
8.262562873550060027e-01,2.000000000000000000e+00
-6.209450649194925287e-01,1.000000000000000000e+00
-9.158106752874983769e-01,1.000000000000000000e+00
-4.158899178743937219e-01,2.000000000000000000e+00
5.255139812173206249e-01,2.000000000000000000e+00
3.890503298655539344e-01,1.000000000000000000e+00
3.691714539963939640e-02,1.000000000000000000e+00
-4.942698043929443230e-01,2.000000000000000000e+00
1.278440727779888375e+00,1.000000000000000000e+00
-2.892600855573105867e-01,1.000000000000000000e+00
-6.656314237173871495e-01,2.000000000000000000e+00
1.047719398756969733e+00,2.000000000000000000e+00
3.359083525144508919e-01,1.000000000000000000e+00
1.024690060257616109e+00,2.000000000000000000e+00
-6.126297290927128492e-01,1.000000000000000000e+00
-1.358664035086838640e+00,2.000000000000000000e+00
-1.695325661909598269e-01,2.000000000000000000e+00
-1.989973266608488778e-01,2.000000000000000000e+00
